date,channel,region,segment,product_name,started,submitted,in_progress,completed,approved,failures,avg_time_minutes,sla_target_minutes,pipeline_total_cr,pipeline_risk_cr,sla_breached,stuck_24h
2026-02-11,Net Banking,East Zone,SME,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,East Zone,SME,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,Retail,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,Retail,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,Retail,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,Priority,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,Priority,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,Priority,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,SME,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,SME,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Net Banking,West Zone,SME,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,Retail,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,Retail,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,Retail,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,Priority,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,Priority,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,Priority,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,SME,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,SME,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,North Zone,SME,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,Retail,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,Retail,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,Retail,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,Priority,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,Priority,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,Priority,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,SME,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,SME,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,South Zone,SME,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,Retail,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,Retail,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,Retail,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,Priority,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,Priority,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,Priority,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,SME,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,SME,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,East Zone,SME,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,Retail,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,Retail,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,Retail,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,Priority,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,Priority,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,Priority,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,SME,Credit Card,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,SME,Personal Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-11,Branch,West Zone,SME,Home Loan,1100,770,330,660,528,55,29,20,34,6.8,59,24
2026-02-12,Mobile App,North Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,North Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,North Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,North Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,North Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,North Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,North Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,North Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,North Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,South Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,East Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Mobile App,West Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,North Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,South Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,East Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Net Banking,West Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,North Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,South Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,East Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,Retail,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,Retail,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,Retail,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,Priority,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,Priority,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,Priority,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,SME,Credit Card,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,SME,Personal Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-12,Branch,West Zone,SME,Home Loan,1110,777,333,666,532,55,20,20,30,6.0,60,15
2026-02-13,Mobile App,North Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,North Zone,Retail,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,North Zone,Retail,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,North Zone,Priority,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,North Zone,Priority,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,North Zone,Priority,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,North Zone,SME,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,North Zone,SME,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,North Zone,SME,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,Retail,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,Retail,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,Priority,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,Priority,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,Priority,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,SME,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,SME,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,South Zone,SME,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,Retail,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,Retail,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,Priority,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,Priority,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,Priority,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,SME,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,SME,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,East Zone,SME,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,Retail,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,Retail,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,Priority,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,Priority,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,Priority,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,SME,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,SME,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Mobile App,West Zone,SME,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,Retail,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,Retail,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,Priority,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,Priority,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,Priority,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,SME,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,SME,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,North Zone,SME,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,Retail,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,Retail,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,Priority,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,Priority,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,Priority,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,SME,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,SME,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,South Zone,SME,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,Retail,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,Retail,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,Priority,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,Priority,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,Priority,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,SME,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,SME,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,East Zone,SME,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,Retail,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,Retail,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,Priority,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,Priority,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,Priority,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,SME,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,SME,Personal Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Net Banking,West Zone,SME,Home Loan,1120,784,336,672,537,56,21,20,31,6.2,61,16
2026-02-13,Branch,North Zone,Retail,Credit Card,1120,784,336,672,537,56,21,20,31,6.2,61,16
